Fra_dato;Til_dato;Mængde;Måleenhed;Kvalitet;Type
28-07-2024 10:00:00;28-07-2024 11:00:00;2,207;KWH;Målt;Tidsserie
28-07-2024 11:00:00;28-07-2024 12:00:00;0,736;KWH;Målt;Tidsserie
28-07-2024 12:00:00;28-07-2024 13:00:00;0,137;KWH;Målt;Tidsserie
28-07-2024 13:00:00;28-07-2024 14:00:00;0,128;KWH;Målt;Tidsserie
28-07-2024 14:00:00;28-07-2024 15:00:00;0,119;KWH;Målt;Tidsserie
28-07-2024 15:00:00;28-07-2024 16:00:00;0,123;KWH;Målt;Tidsserie
28-07-2024 16:00:00;28-07-2024 17:00:00;0,877;KWH;Målt;Tidsserie
28-07-2024 17:00:00;28-07-2024 18:00:00;0,141;KWH;Målt;Tidsserie
28-07-2024 18:00:00;28-07-2024 19:00:00;0,117;KWH;Målt;Tidsserie
28-07-2024 19:00:00;28-07-2024 20:00:00;0,355;KWH;Målt;Tidsserie
28-07-2024 20:00:00;28-07-2024 21:00:00;0,616;KWH;Målt;Tidsserie
28-07-2024 21:00:00;28-07-2024 22:00:00;0,111;KWH;Målt;Tidsserie
28-07-2024 22:00:00;28-07-2024 23:00:00;0,108;KWH;Målt;Tidsserie
28-07-2024 23:00:00;29-07-2024 00:00:00;0,107;KWH;Målt;Tidsserie
29-07-2024 00:00:00;29-07-2024 01:00:00;0,096;KWH;Målt;Tidsserie
29-07-2024 01:00:00;29-07-2024 02:00:00;0,105;KWH;Målt;Tidsserie
29-07-2024 02:00:00;29-07-2024 03:00:00;0,099;KWH;Målt;Tidsserie
29-07-2024 03:00:00;29-07-2024 04:00:00;0,103;KWH;Målt;Tidsserie
29-07-2024 04:00:00;29-07-2024 05:00:00;0,099;KWH;Målt;Tidsserie
29-07-2024 05:00:00;29-07-2024 06:00:00;0,092;KWH;Målt;Tidsserie
29-07-2024 06:00:00;29-07-2024 07:00:00;0,289;KWH;Målt;Tidsserie
29-07-2024 07:00:00;29-07-2024 08:00:00;0,27;KWH;Målt;Tidsserie
29-07-2024 08:00:00;29-07-2024 09:00:00;0,329;KWH;Målt;Tidsserie
29-07-2024 09:00:00;29-07-2024 10:00:00;1,413;KWH;Målt;Tidsserie
29-07-2024 10:00:00;29-07-2024 11:00:00;0,341;KWH;Målt;Tidsserie
29-07-2024 11:00:00;29-07-2024 12:00:00;0,274;KWH;Målt;Tidsserie
29-07-2024 12:00:00;29-07-2024 13:00:00;0,292;KWH;Målt;Tidsserie
29-07-2024 13:00:00;29-07-2024 14:00:00;1,752;KWH;Målt;Tidsserie
29-07-2024 14:00:00;29-07-2024 15:00:00;1,23;KWH;Målt;Tidsserie
29-07-2024 15:00:00;29-07-2024 16:00:00;0,249;KWH;Målt;Tidsserie
29-07-2024 16:00:00;29-07-2024 17:00:00;0,883;KWH;Målt;Tidsserie
29-07-2024 17:00:00;29-07-2024 18:00:00;0,133;KWH;Målt;Tidsserie
29-07-2024 18:00:00;29-07-2024 19:00:00;0,109;KWH;Målt;Tidsserie
29-07-2024 19:00:00;29-07-2024 20:00:00;0,174;KWH;Målt;Tidsserie
29-07-2024 20:00:00;29-07-2024 21:00:00;0,264;KWH;Målt;Tidsserie
29-07-2024 21:00:00;29-07-2024 22:00:00;0,108;KWH;Målt;Tidsserie
29-07-2024 22:00:00;29-07-2024 23:00:00;0,113;KWH;Målt;Tidsserie
29-07-2024 23:00:00;30-07-2024 00:00:00;0,104;KWH;Målt;Tidsserie
30-07-2024 00:00:00;30-07-2024 01:00:00;0,465;KWH;Målt;Tidsserie
30-07-2024 01:00:00;30-07-2024 02:00:00;0,657;KWH;Målt;Tidsserie
30-07-2024 02:00:00;30-07-2024 03:00:00;0,12;KWH;Målt;Tidsserie
30-07-2024 03:00:00;30-07-2024 04:00:00;0,108;KWH;Målt;Tidsserie
30-07-2024 04:00:00;30-07-2024 05:00:00;0,096;KWH;Målt;Tidsserie
30-07-2024 05:00:00;30-07-2024 06:00:00;0,218;KWH;Målt;Tidsserie
30-07-2024 06:00:00;30-07-2024 07:00:00;0,225;KWH;Målt;Tidsserie
30-07-2024 07:00:00;30-07-2024 08:00:00;0,114;KWH;Målt;Tidsserie
30-07-2024 08:00:00;30-07-2024 09:00:00;0,131;KWH;Målt;Tidsserie
30-07-2024 09:00:00;30-07-2024 10:00:00;0,103;KWH;Målt;Tidsserie
30-07-2024 10:00:00;30-07-2024 11:00:00;0,108;KWH;Målt;Tidsserie
30-07-2024 11:00:00;30-07-2024 12:00:00;0,105;KWH;Målt;Tidsserie
30-07-2024 12:00:00;30-07-2024 13:00:00;0,111;KWH;Målt;Tidsserie
30-07-2024 13:00:00;30-07-2024 14:00:00;0,113;KWH;Målt;Tidsserie
30-07-2024 14:00:00;30-07-2024 15:00:00;0,105;KWH;Målt;Tidsserie
30-07-2024 15:00:00;30-07-2024 16:00:00;0,874;KWH;Målt;Tidsserie
30-07-2024 16:00:00;30-07-2024 17:00:00;1,641;KWH;Målt;Tidsserie
30-07-2024 17:00:00;30-07-2024 18:00:00;0,139;KWH;Målt;Tidsserie
30-07-2024 18:00:00;30-07-2024 19:00:00;0,134;KWH;Målt;Tidsserie
30-07-2024 19:00:00;30-07-2024 20:00:00;0,122;KWH;Målt;Tidsserie
30-07-2024 20:00:00;30-07-2024 21:00:00;0,194;KWH;Målt;Tidsserie
30-07-2024 21:00:00;30-07-2024 22:00:00;0,154;KWH;Målt;Tidsserie
30-07-2024 22:00:00;30-07-2024 23:00:00;0,109;KWH;Målt;Tidsserie
30-07-2024 23:00:00;31-07-2024 00:00:00;0,107;KWH;Målt;Tidsserie
31-07-2024 00:00:00;31-07-2024 01:00:00;0,105;KWH;Målt;Tidsserie
31-07-2024 01:00:00;31-07-2024 02:00:00;0,095;KWH;Målt;Tidsserie
31-07-2024 02:00:00;31-07-2024 03:00:00;0,439;KWH;Målt;Tidsserie
31-07-2024 03:00:00;31-07-2024 04:00:00;0,577;KWH;Målt;Tidsserie
31-07-2024 04:00:00;31-07-2024 05:00:00;0,094;KWH;Målt;Tidsserie
31-07-2024 05:00:00;31-07-2024 06:00:00;0,253;KWH;Målt;Tidsserie
31-07-2024 06:00:00;31-07-2024 07:00:00;0,135;KWH;Målt;Tidsserie
31-07-2024 07:00:00;31-07-2024 08:00:00;0,154;KWH;Målt;Tidsserie
31-07-2024 08:00:00;31-07-2024 09:00:00;0,266;KWH;Målt;Tidsserie
31-07-2024 09:00:00;31-07-2024 10:00:00;0,15;KWH;Målt;Tidsserie
31-07-2024 10:00:00;31-07-2024 11:00:00;0,11;KWH;Målt;Tidsserie
31-07-2024 11:00:00;31-07-2024 12:00:00;0,099;KWH;Målt;Tidsserie
31-07-2024 12:00:00;31-07-2024 13:00:00;0,11;KWH;Målt;Tidsserie
31-07-2024 13:00:00;31-07-2024 14:00:00;0,128;KWH;Målt;Tidsserie
31-07-2024 14:00:00;31-07-2024 15:00:00;0,117;KWH;Målt;Tidsserie
31-07-2024 15:00:00;31-07-2024 16:00:00;0,117;KWH;Målt;Tidsserie
31-07-2024 16:00:00;31-07-2024 17:00:00;0,358;KWH;Målt;Tidsserie
31-07-2024 17:00:00;31-07-2024 18:00:00;0,864;KWH;Målt;Tidsserie
31-07-2024 18:00:00;31-07-2024 19:00:00;0,121;KWH;Målt;Tidsserie
31-07-2024 19:00:00;31-07-2024 20:00:00;0,124;KWH;Målt;Tidsserie
31-07-2024 20:00:00;31-07-2024 21:00:00;0,16;KWH;Målt;Tidsserie
31-07-2024 21:00:00;31-07-2024 22:00:00;0,131;KWH;Målt;Tidsserie
31-07-2024 22:00:00;31-07-2024 23:00:00;0,105;KWH;Målt;Tidsserie
31-07-2024 23:00:00;01-08-2024 00:00:00;0,111;KWH;Målt;Tidsserie
01-08-2024 00:00:00;01-08-2024 01:00:00;0,101;KWH;Målt;Tidsserie
01-08-2024 01:00:00;01-08-2024 02:00:00;0,105;KWH;Målt;Tidsserie
01-08-2024 02:00:00;01-08-2024 03:00:00;0,1;KWH;Målt;Tidsserie
01-08-2024 03:00:00;01-08-2024 04:00:00;0,102;KWH;Målt;Tidsserie
01-08-2024 04:00:00;01-08-2024 05:00:00;0,102;KWH;Målt;Tidsserie
01-08-2024 05:00:00;01-08-2024 06:00:00;0,19;KWH;Målt;Tidsserie
01-08-2024 06:00:00;01-08-2024 07:00:00;0,263;KWH;Målt;Tidsserie
01-08-2024 07:00:00;01-08-2024 08:00:00;1,088;KWH;Målt;Tidsserie
01-08-2024 08:00:00;01-08-2024 09:00:00;0,848;KWH;Målt;Tidsserie
01-08-2024 09:00:00;01-08-2024 10:00:00;1,409;KWH;Målt;Tidsserie
01-08-2024 10:00:00;01-08-2024 11:00:00;1,85;KWH;Målt;Tidsserie
01-08-2024 11:00:00;01-08-2024 12:00:00;0,316;KWH;Målt;Tidsserie
01-08-2024 12:00:00;01-08-2024 13:00:00;0,301;KWH;Målt;Tidsserie
01-08-2024 13:00:00;01-08-2024 14:00:00;0,285;KWH;Målt;Tidsserie
01-08-2024 14:00:00;01-08-2024 15:00:00;0,263;KWH;Målt;Tidsserie
01-08-2024 15:00:00;01-08-2024 16:00:00;0,268;KWH;Målt;Tidsserie
01-08-2024 16:00:00;01-08-2024 17:00:00;0,847;KWH;Målt;Tidsserie
01-08-2024 17:00:00;01-08-2024 18:00:00;0,14;KWH;Målt;Tidsserie
01-08-2024 18:00:00;01-08-2024 19:00:00;0,126;KWH;Målt;Tidsserie
01-08-2024 19:00:00;01-08-2024 20:00:00;0,117;KWH;Målt;Tidsserie
01-08-2024 20:00:00;01-08-2024 21:00:00;0,234;KWH;Målt;Tidsserie
01-08-2024 21:00:00;01-08-2024 22:00:00;0,115;KWH;Målt;Tidsserie
01-08-2024 22:00:00;01-08-2024 23:00:00;0,105;KWH;Målt;Tidsserie
01-08-2024 23:00:00;02-08-2024 00:00:00;0,111;KWH;Målt;Tidsserie
02-08-2024 00:00:00;02-08-2024 01:00:00;0,099;KWH;Målt;Tidsserie
02-08-2024 01:00:00;02-08-2024 02:00:00;0,111;KWH;Målt;Tidsserie
02-08-2024 02:00:00;02-08-2024 03:00:00;0,1;KWH;Målt;Tidsserie
02-08-2024 03:00:00;02-08-2024 04:00:00;0,104;KWH;Målt;Tidsserie
02-08-2024 04:00:00;02-08-2024 05:00:00;0,094;KWH;Målt;Tidsserie
02-08-2024 05:00:00;02-08-2024 06:00:00;0,186;KWH;Målt;Tidsserie
02-08-2024 06:00:00;02-08-2024 07:00:00;0,503;KWH;Målt;Tidsserie
02-08-2024 07:00:00;02-08-2024 08:00:00;0,383;KWH;Målt;Tidsserie
02-08-2024 08:00:00;02-08-2024 09:00:00;0,619;KWH;Målt;Tidsserie
02-08-2024 09:00:00;02-08-2024 10:00:00;0,177;KWH;Målt;Tidsserie
02-08-2024 10:00:00;02-08-2024 11:00:00;0,176;KWH;Målt;Tidsserie
02-08-2024 11:00:00;02-08-2024 12:00:00;0,208;KWH;Målt;Tidsserie
02-08-2024 12:00:00;02-08-2024 13:00:00;0,285;KWH;Målt;Tidsserie
02-08-2024 13:00:00;02-08-2024 14:00:00;0,197;KWH;Målt;Tidsserie
02-08-2024 14:00:00;02-08-2024 15:00:00;0,244;KWH;Målt;Tidsserie
02-08-2024 15:00:00;02-08-2024 16:00:00;0,165;KWH;Målt;Tidsserie
02-08-2024 16:00:00;02-08-2024 17:00:00;1,358;KWH;Målt;Tidsserie
02-08-2024 17:00:00;02-08-2024 18:00:00;0,481;KWH;Målt;Tidsserie
02-08-2024 18:00:00;02-08-2024 19:00:00;0,131;KWH;Målt;Tidsserie
02-08-2024 19:00:00;02-08-2024 20:00:00;0,123;KWH;Målt;Tidsserie
02-08-2024 20:00:00;02-08-2024 21:00:00;0,137;KWH;Målt;Tidsserie
02-08-2024 21:00:00;02-08-2024 22:00:00;0,147;KWH;Målt;Tidsserie
02-08-2024 22:00:00;02-08-2024 23:00:00;0,117;KWH;Målt;Tidsserie
02-08-2024 23:00:00;03-08-2024 00:00:00;0,116;KWH;Målt;Tidsserie
03-08-2024 00:00:00;03-08-2024 01:00:00;0,114;KWH;Målt;Tidsserie
03-08-2024 01:00:00;03-08-2024 02:00:00;0,098;KWH;Målt;Tidsserie
03-08-2024 02:00:00;03-08-2024 03:00:00;0,11;KWH;Målt;Tidsserie
03-08-2024 03:00:00;03-08-2024 04:00:00;0,104;KWH;Målt;Tidsserie
03-08-2024 04:00:00;03-08-2024 05:00:00;0,109;KWH;Målt;Tidsserie
03-08-2024 05:00:00;03-08-2024 06:00:00;0,19;KWH;Målt;Tidsserie
03-08-2024 06:00:00;03-08-2024 07:00:00;0,191;KWH;Målt;Tidsserie
03-08-2024 07:00:00;03-08-2024 08:00:00;0,172;KWH;Målt;Tidsserie
03-08-2024 08:00:00;03-08-2024 09:00:00;0,151;KWH;Målt;Tidsserie
03-08-2024 09:00:00;03-08-2024 10:00:00;0,169;KWH;Målt;Tidsserie
03-08-2024 10:00:00;03-08-2024 11:00:00;0,152;KWH;Målt;Tidsserie
03-08-2024 11:00:00;03-08-2024 12:00:00;0,152;KWH;Målt;Tidsserie
03-08-2024 12:00:00;03-08-2024 13:00:00;0,187;KWH;Målt;Tidsserie
03-08-2024 13:00:00;03-08-2024 14:00:00;0,191;KWH;Målt;Tidsserie
03-08-2024 14:00:00;03-08-2024 15:00:00;0,117;KWH;Målt;Tidsserie
03-08-2024 15:00:00;03-08-2024 16:00:00;0,11;KWH;Målt;Tidsserie
03-08-2024 16:00:00;03-08-2024 17:00:00;0,195;KWH;Målt;Tidsserie
03-08-2024 17:00:00;03-08-2024 18:00:00;0,406;KWH;Målt;Tidsserie
03-08-2024 18:00:00;03-08-2024 19:00:00;0,669;KWH;Målt;Tidsserie
03-08-2024 19:00:00;03-08-2024 20:00:00;1,01;KWH;Målt;Tidsserie
03-08-2024 20:00:00;03-08-2024 21:00:00;0,546;KWH;Målt;Tidsserie
03-08-2024 21:00:00;03-08-2024 22:00:00;0,244;KWH;Målt;Tidsserie
03-08-2024 22:00:00;03-08-2024 23:00:00;0,203;KWH;Målt;Tidsserie
03-08-2024 23:00:00;04-08-2024 00:00:00;0,104;KWH;Målt;Tidsserie
04-08-2024 00:00:00;04-08-2024 01:00:00;0,104;KWH;Målt;Tidsserie
04-08-2024 01:00:00;04-08-2024 02:00:00;0,103;KWH;Målt;Tidsserie
04-08-2024 02:00:00;04-08-2024 03:00:00;0,099;KWH;Målt;Tidsserie
04-08-2024 03:00:00;04-08-2024 04:00:00;0,107;KWH;Målt;Tidsserie
04-08-2024 04:00:00;04-08-2024 05:00:00;0,092;KWH;Målt;Tidsserie
04-08-2024 05:00:00;04-08-2024 06:00:00;0,101;KWH;Målt;Tidsserie
04-08-2024 06:00:00;04-08-2024 07:00:00;0,093;KWH;Målt;Tidsserie
04-08-2024 07:00:00;04-08-2024 08:00:00;0,103;KWH;Målt;Tidsserie
04-08-2024 08:00:00;04-08-2024 09:00:00;0,635;KWH;Målt;Tidsserie
04-08-2024 09:00:00;04-08-2024 10:00:00;0,345;KWH;Målt;Tidsserie
04-08-2024 10:00:00;04-08-2024 11:00:00;0,211;KWH;Målt;Tidsserie
04-08-2024 11:00:00;04-08-2024 12:00:00;0,162;KWH;Målt;Tidsserie
04-08-2024 12:00:00;04-08-2024 13:00:00;0,136;KWH;Målt;Tidsserie
04-08-2024 13:00:00;04-08-2024 14:00:00;0,185;KWH;Målt;Tidsserie
04-08-2024 14:00:00;04-08-2024 15:00:00;0,1;KWH;Målt;Tidsserie
04-08-2024 15:00:00;04-08-2024 16:00:00;0,264;KWH;Målt;Tidsserie
04-08-2024 16:00:00;04-08-2024 17:00:00;0,89;KWH;Målt;Tidsserie
04-08-2024 17:00:00;04-08-2024 18:00:00;0,489;KWH;Målt;Tidsserie
04-08-2024 18:00:00;04-08-2024 19:00:00;0,206;KWH;Målt;Tidsserie
04-08-2024 19:00:00;04-08-2024 20:00:00;0,112;KWH;Målt;Tidsserie
04-08-2024 20:00:00;04-08-2024 21:00:00;0,16;KWH;Målt;Tidsserie
04-08-2024 21:00:00;04-08-2024 22:00:00;0,107;KWH;Målt;Tidsserie
04-08-2024 22:00:00;04-08-2024 23:00:00;0,113;KWH;Målt;Tidsserie
04-08-2024 23:00:00;05-08-2024 00:00:00;0,091;KWH;Målt;Tidsserie
05-08-2024 00:00:00;05-08-2024 01:00:00;0,488;KWH;Målt;Tidsserie
05-08-2024 01:00:00;05-08-2024 02:00:00;0,606;KWH;Målt;Tidsserie
05-08-2024 02:00:00;05-08-2024 03:00:00;0,095;KWH;Målt;Tidsserie
05-08-2024 03:00:00;05-08-2024 04:00:00;0,082;KWH;Målt;Tidsserie
05-08-2024 04:00:00;05-08-2024 05:00:00;0,091;KWH;Målt;Tidsserie
05-08-2024 05:00:00;05-08-2024 06:00:00;0,153;KWH;Målt;Tidsserie
05-08-2024 06:00:00;05-08-2024 07:00:00;0,222;KWH;Målt;Tidsserie
05-08-2024 07:00:00;05-08-2024 08:00:00;0,137;KWH;Målt;Tidsserie
05-08-2024 08:00:00;05-08-2024 09:00:00;0,14;KWH;Målt;Tidsserie
05-08-2024 09:00:00;05-08-2024 10:00:00;0,12;KWH;Målt;Tidsserie
05-08-2024 10:00:00;05-08-2024 11:00:00;0,115;KWH;Målt;Tidsserie
05-08-2024 11:00:00;05-08-2024 12:00:00;0,153;KWH;Målt;Tidsserie
05-08-2024 12:00:00;05-08-2024 13:00:00;0,12;KWH;Målt;Tidsserie
05-08-2024 13:00:00;05-08-2024 14:00:00;0,117;KWH;Målt;Tidsserie
05-08-2024 14:00:00;05-08-2024 15:00:00;0,473;KWH;Målt;Tidsserie
05-08-2024 15:00:00;05-08-2024 16:00:00;0,279;KWH;Målt;Tidsserie
05-08-2024 16:00:00;05-08-2024 17:00:00;3,521;KWH;Målt;Tidsserie
05-08-2024 17:00:00;05-08-2024 18:00:00;1,173;KWH;Målt;Tidsserie
05-08-2024 18:00:00;05-08-2024 19:00:00;0,123;KWH;Målt;Tidsserie
05-08-2024 19:00:00;05-08-2024 20:00:00;0,111;KWH;Målt;Tidsserie
05-08-2024 20:00:00;05-08-2024 21:00:00;0,237;KWH;Målt;Tidsserie
05-08-2024 21:00:00;05-08-2024 22:00:00;0,18;KWH;Målt;Tidsserie
05-08-2024 22:00:00;05-08-2024 23:00:00;0,104;KWH;Målt;Tidsserie
05-08-2024 23:00:00;06-08-2024 00:00:00;0,097;KWH;Målt;Tidsserie
06-08-2024 00:00:00;06-08-2024 01:00:00;0,095;KWH;Målt;Tidsserie
06-08-2024 01:00:00;06-08-2024 02:00:00;0,101;KWH;Målt;Tidsserie
06-08-2024 02:00:00;06-08-2024 03:00:00;0,086;KWH;Målt;Tidsserie
06-08-2024 03:00:00;06-08-2024 04:00:00;0,129;KWH;Målt;Tidsserie
06-08-2024 04:00:00;06-08-2024 05:00:00;0,121;KWH;Målt;Tidsserie
06-08-2024 05:00:00;06-08-2024 06:00:00;0,149;KWH;Målt;Tidsserie
06-08-2024 06:00:00;06-08-2024 07:00:00;0,351;KWH;Målt;Tidsserie
06-08-2024 07:00:00;06-08-2024 08:00:00;0,119;KWH;Målt;Tidsserie
06-08-2024 08:00:00;06-08-2024 09:00:00;0,106;KWH;Målt;Tidsserie
06-08-2024 09:00:00;06-08-2024 10:00:00;0,105;KWH;Målt;Tidsserie
06-08-2024 10:00:00;06-08-2024 11:00:00;0,11;KWH;Målt;Tidsserie
06-08-2024 11:00:00;06-08-2024 12:00:00;0,108;KWH;Målt;Tidsserie
06-08-2024 12:00:00;06-08-2024 13:00:00;0,101;KWH;Målt;Tidsserie
06-08-2024 13:00:00;06-08-2024 14:00:00;0,35;KWH;Målt;Tidsserie
06-08-2024 14:00:00;06-08-2024 15:00:00;0,665;KWH;Målt;Tidsserie
06-08-2024 15:00:00;06-08-2024 16:00:00;0,153;KWH;Målt;Tidsserie
06-08-2024 16:00:00;06-08-2024 17:00:00;0,148;KWH;Målt;Tidsserie
06-08-2024 17:00:00;06-08-2024 18:00:00;0,441;KWH;Målt;Tidsserie
06-08-2024 18:00:00;06-08-2024 19:00:00;0,253;KWH;Målt;Tidsserie
06-08-2024 19:00:00;06-08-2024 20:00:00;0,107;KWH;Målt;Tidsserie
06-08-2024 20:00:00;06-08-2024 21:00:00;0,122;KWH;Målt;Tidsserie
06-08-2024 21:00:00;06-08-2024 22:00:00;0,167;KWH;Målt;Tidsserie
06-08-2024 22:00:00;06-08-2024 23:00:00;0,102;KWH;Målt;Tidsserie
06-08-2024 23:00:00;07-08-2024 00:00:00;0,092;KWH;Målt;Tidsserie
07-08-2024 00:00:00;07-08-2024 01:00:00;0,097;KWH;Målt;Tidsserie
07-08-2024 01:00:00;07-08-2024 02:00:00;0,1;KWH;Målt;Tidsserie
07-08-2024 02:00:00;07-08-2024 03:00:00;0,085;KWH;Målt;Tidsserie
07-08-2024 03:00:00;07-08-2024 04:00:00;0,094;KWH;Målt;Tidsserie
07-08-2024 04:00:00;07-08-2024 05:00:00;0,092;KWH;Målt;Tidsserie
07-08-2024 05:00:00;07-08-2024 06:00:00;0,183;KWH;Målt;Tidsserie
07-08-2024 06:00:00;07-08-2024 07:00:00;0,738;KWH;Målt;Tidsserie
07-08-2024 07:00:00;07-08-2024 08:00:00;0,202;KWH;Målt;Tidsserie
07-08-2024 08:00:00;07-08-2024 09:00:00;0,188;KWH;Målt;Tidsserie
07-08-2024 09:00:00;07-08-2024 10:00:00;0,163;KWH;Målt;Tidsserie
07-08-2024 10:00:00;07-08-2024 11:00:00;0,163;KWH;Målt;Tidsserie
07-08-2024 11:00:00;07-08-2024 12:00:00;0,179;KWH;Målt;Tidsserie
07-08-2024 12:00:00;07-08-2024 13:00:00;0,148;KWH;Målt;Tidsserie
07-08-2024 13:00:00;07-08-2024 14:00:00;0,157;KWH;Målt;Tidsserie
07-08-2024 14:00:00;07-08-2024 15:00:00;0,137;KWH;Målt;Tidsserie
07-08-2024 15:00:00;07-08-2024 16:00:00;0,153;KWH;Målt;Tidsserie
07-08-2024 16:00:00;07-08-2024 17:00:00;1,014;KWH;Målt;Tidsserie
07-08-2024 17:00:00;07-08-2024 18:00:00;0,46;KWH;Målt;Tidsserie
07-08-2024 18:00:00;07-08-2024 19:00:00;0,572;KWH;Målt;Tidsserie
07-08-2024 19:00:00;07-08-2024 20:00:00;0,382;KWH;Målt;Tidsserie
07-08-2024 20:00:00;07-08-2024 21:00:00;0,12;KWH;Målt;Tidsserie
07-08-2024 21:00:00;07-08-2024 22:00:00;0,092;KWH;Målt;Tidsserie
07-08-2024 22:00:00;07-08-2024 23:00:00;0,147;KWH;Målt;Tidsserie
07-08-2024 23:00:00;08-08-2024 00:00:00;0,115;KWH;Målt;Tidsserie
08-08-2024 00:00:00;08-08-2024 01:00:00;0,105;KWH;Målt;Tidsserie
08-08-2024 01:00:00;08-08-2024 02:00:00;0,095;KWH;Målt;Tidsserie
08-08-2024 02:00:00;08-08-2024 03:00:00;0,091;KWH;Målt;Tidsserie
08-08-2024 03:00:00;08-08-2024 04:00:00;0,094;KWH;Målt;Tidsserie
08-08-2024 04:00:00;08-08-2024 05:00:00;0,092;KWH;Målt;Tidsserie
08-08-2024 05:00:00;08-08-2024 06:00:00;0,151;KWH;Målt;Tidsserie
08-08-2024 06:00:00;08-08-2024 07:00:00;0,375;KWH;Målt;Tidsserie
08-08-2024 07:00:00;08-08-2024 08:00:00;1,033;KWH;Målt;Tidsserie
08-08-2024 08:00:00;08-08-2024 09:00:00;2,045;KWH;Målt;Tidsserie
08-08-2024 09:00:00;08-08-2024 10:00:00;0,703;KWH;Målt;Tidsserie
08-08-2024 10:00:00;08-08-2024 11:00:00;0,109;KWH;Målt;Tidsserie
08-08-2024 11:00:00;08-08-2024 12:00:00;0,103;KWH;Målt;Tidsserie
08-08-2024 12:00:00;08-08-2024 13:00:00;0,111;KWH;Målt;Tidsserie
08-08-2024 13:00:00;08-08-2024 14:00:00;0,111;KWH;Målt;Tidsserie
08-08-2024 14:00:00;08-08-2024 15:00:00;0,175;KWH;Målt;Tidsserie
08-08-2024 15:00:00;08-08-2024 16:00:00;0,153;KWH;Målt;Tidsserie
08-08-2024 16:00:00;08-08-2024 17:00:00;1,563;KWH;Målt;Tidsserie
08-08-2024 17:00:00;08-08-2024 18:00:00;0,585;KWH;Målt;Tidsserie
08-08-2024 18:00:00;08-08-2024 19:00:00;0,155;KWH;Målt;Tidsserie
08-08-2024 19:00:00;08-08-2024 20:00:00;0,114;KWH;Målt;Tidsserie
08-08-2024 20:00:00;08-08-2024 21:00:00;0,112;KWH;Målt;Tidsserie
08-08-2024 21:00:00;08-08-2024 22:00:00;0,104;KWH;Målt;Tidsserie
08-08-2024 22:00:00;08-08-2024 23:00:00;0,103;KWH;Målt;Tidsserie
08-08-2024 23:00:00;09-08-2024 00:00:00;0,097;KWH;Målt;Tidsserie
09-08-2024 00:00:00;09-08-2024 01:00:00;0,094;KWH;Målt;Tidsserie
09-08-2024 01:00:00;09-08-2024 02:00:00;0,098;KWH;Målt;Tidsserie
09-08-2024 02:00:00;09-08-2024 03:00:00;0,469;KWH;Målt;Tidsserie
09-08-2024 03:00:00;09-08-2024 04:00:00;0,562;KWH;Målt;Tidsserie
09-08-2024 04:00:00;09-08-2024 05:00:00;0,095;KWH;Målt;Tidsserie
09-08-2024 05:00:00;09-08-2024 06:00:00;0,173;KWH;Målt;Tidsserie
09-08-2024 06:00:00;09-08-2024 07:00:00;0,253;KWH;Målt;Tidsserie
09-08-2024 07:00:00;09-08-2024 08:00:00;0,3;KWH;Målt;Tidsserie
09-08-2024 08:00:00;09-08-2024 09:00:00;0,316;KWH;Målt;Tidsserie
09-08-2024 09:00:00;09-08-2024 10:00:00;0,31;KWH;Målt;Tidsserie
09-08-2024 10:00:00;09-08-2024 11:00:00;0,189;KWH;Målt;Tidsserie
09-08-2024 11:00:00;09-08-2024 12:00:00;0,133;KWH;Målt;Tidsserie
09-08-2024 12:00:00;09-08-2024 13:00:00;0,164;KWH;Målt;Tidsserie
09-08-2024 13:00:00;09-08-2024 14:00:00;0,214;KWH;Målt;Tidsserie
09-08-2024 14:00:00;09-08-2024 15:00:00;0,251;KWH;Målt;Tidsserie
09-08-2024 15:00:00;09-08-2024 16:00:00;0,151;KWH;Målt;Tidsserie
09-08-2024 16:00:00;09-08-2024 17:00:00;1,281;KWH;Målt;Tidsserie
09-08-2024 17:00:00;09-08-2024 18:00:00;0,77;KWH;Målt;Tidsserie
09-08-2024 18:00:00;09-08-2024 19:00:00;0,205;KWH;Målt;Tidsserie
09-08-2024 19:00:00;09-08-2024 20:00:00;0,16;KWH;Målt;Tidsserie
09-08-2024 20:00:00;09-08-2024 21:00:00;0,176;KWH;Målt;Tidsserie
09-08-2024 21:00:00;09-08-2024 22:00:00;0,111;KWH;Målt;Tidsserie
09-08-2024 22:00:00;09-08-2024 23:00:00;0,104;KWH;Målt;Tidsserie
09-08-2024 23:00:00;10-08-2024 00:00:00;0,103;KWH;Målt;Tidsserie
10-08-2024 00:00:00;10-08-2024 01:00:00;0,091;KWH;Målt;Tidsserie
10-08-2024 01:00:00;10-08-2024 02:00:00;0,46;KWH;Målt;Tidsserie
10-08-2024 02:00:00;10-08-2024 03:00:00;0,158;KWH;Målt;Tidsserie
10-08-2024 03:00:00;10-08-2024 04:00:00;0,61;KWH;Målt;Tidsserie
10-08-2024 04:00:00;10-08-2024 05:00:00;0,091;KWH;Målt;Tidsserie
10-08-2024 05:00:00;10-08-2024 06:00:00;0,089;KWH;Målt;Tidsserie
10-08-2024 06:00:00;10-08-2024 07:00:00;0,276;KWH;Målt;Tidsserie
10-08-2024 07:00:00;10-08-2024 08:00:00;0,177;KWH;Målt;Tidsserie
